 Nseed      iq         dt[nsec]         dW[MeV/u]           x[cm]           x'[mrad]            y[cm]           y'[mrad]  
      0      1       0.44575E-01      -0.12470E-01       0.10207E+00       0.37157E-01       0.82742E-01      -0.13141E+01
      0      1       0.58131E-01       0.33289E-03       0.26816E-02       0.15522E+01       0.16935E+00       0.36800E+01
      0      1       0.29478E-01       0.28688E-01      -0.26021E+00      -0.23898E+00      -0.46006E-01       0.63821E+00
      0      1       0.42030E-01      -0.64714E-02      -0.17101E+00      -0.96930E+00      -0.19266E+00      -0.10470E+01
      0      1      -0.36743E-01       0.31726E-02       0.17301E-01      -0.20408E+01       0.25253E+00       0.16803E+01
      0      1      -0.45339E-01      -0.12579E-01      -0.14979E-01      -0.30151E+01      -0.59724E-02       0.15691E+01
      0      1      -0.14844E-02       0.35946E-01       0.14139E+00      -0.15020E+01       0.77411E-01       0.10311E+00
      0      1       0.54805E-01      -0.12304E-01      -0.18017E+00      -0.37622E+01       0.41089E-01      -0.10379E+01
      0      1      -0.14879E-02       0.97584E-02       0.28610E-01      -0.30513E+01       0.13884E+00      -0.67473E+00
      0      1      -0.34493E-01      -0.14450E-01       0.32281E-01      -0.24665E+01       0.13545E+00       0.25968E+01
      0      1       0.57126E-01       0.11997E-01       0.17831E+00       0.34484E+00       0.46301E-01       0.25147E+01
      0      1      -0.23578E-01       0.11515E-01      -0.80960E-01       0.76394E-01       0.11417E+00      -0.18454E+01
      0      1      -0.25742E-01       0.27268E-01      -0.20981E+00       0.86636E+00       0.14204E+00       0.50938E+00
      0      1       0.30173E-01      -0.15143E-01       0.55098E-01      -0.18603E+01       0.24474E-01      -0.10267E+01
      0      1      -0.83352E-02       0.26903E-01      -0.95696E-01       0.25199E+01      -0.48139E-01      -0.13742E+01
      0      1      -0.77709E-02      -0.81465E-03       0.17551E+00      -0.78551E+00       0.16192E+00      -0.72221E+00
      0      1       0.76080E-01      -0.13612E-01       0.10169E+00       0.24689E+01       0.10244E-01       0.15018E+01
      0      1       0.37330E-01       0.55294E-02       0.17341E+00       0.21841E+01       0.58658E-01      -0.39063E+00
      0      1       0.91956E-02       0.83448E-02      -0.80004E-01       0.20934E+01      -0.88468E-01      -0.30087E+01
      0      1       0.51122E-02      -0.15811E-01       0.62121E-01       0.21877E+01      -0.24382E+00      -0.88059E+00
      0      1      -0.13770E-01      -0.18506E-02       0.82100E-01       0.12574E+01      -0.96963E-01      -0.43401E+00
      0      1      -0.35461E-01      -0.20582E-01      -0.29750E+00       0.26818E-01      -0.22009E-01      -0.55383E+00
      0      1       0.17553E-01       0.25266E-01       0.13231E+00       0.20408E+01       0.73912E-01      -0.19127E+01
      0      1      -0.67417E-01      -0.19539E-01      -0.19306E-01       0.75916E+00       0.18777E+00      -0.67311E+00
      0      1       0.32934E-01      -0.36601E-01      -0.86422E-02       0.15399E+01      -0.81117E-01       0.64201E+00
      0      1       0.46424E-01      -0.96998E-03       0.64004E-01      -0.18349E+01       0.25565E+00       0.27779E+01
      0      1       0.28886E-01       0.25023E-01       0.20289E+00       0.21366E+01       0.17431E+00       0.13414E+01
      0      1      -0.16057E-01       0.20492E-02      -0.49379E-01      -0.79751E+00       0.37049E+00       0.19206E+01
      0      1       0.11923E-01       0.57660E-02      -0.90491E-01      -0.23361E+01      -0.53644E-02       0.10240E+01
      0      1      -0.30437E-01       0.21554E-01      -0.21388E+00      -0.32677E+00      -0.13119E+00       0.15971E+01
      0      1       0.70004E-01      -0.84985E-02      -0.16984E+00      -0.12009E+01       0.17148E+00      -0.36298E+00
      0      1      -0.83084E-01      -0.24060E-01      -0.12463E+00      -0.35824E+00       0.17096E+00       0.15068E+01
      0      1      -0.14275E-01      -0.23729E-01      -0.11867E+00       0.14672E+01      -0.19033E+00      -0.27927E+01
      0      1      -0.11298E-01       0.24380E-01       0.25642E+00      -0.35625E-01      -0.19544E+00      -0.13458E+01
      0      1      -0.38003E-01       0.52504E-03       0.56489E-01       0.16166E+01       0.14767E+00       0.33406E+01
      0      1      -0.91778E-02      -0.14668E-01      -0.12730E-01       0.11299E+01       0.10865E+00       0.32365E+01
      0      1       0.40508E-01      -0.38857E-01      -0.13811E+00       0.19517E+00       0.15373E-01      -0.92361E+00
      0      1      -0.33180E-01      -0.10162E-01       0.27346E+00       0.34229E+01      -0.64425E-01      -0.86887E-02
      0      1       0.70199E-02       0.18481E-01       0.10153E+00       0.11230E+01       0.15881E+00      -0.71968E+00
      0      1       0.87615E-02      -0.48820E-02      -0.44484E-01       0.31812E+00       0.15929E+00      -0.16776E+01
      0      1       0.31857E-01      -0.16655E-01       0.50949E-01      -0.18804E+00       0.22716E+00      -0.91417E+00
      0      1       0.15306E-01       0.91968E-02      -0.21508E-01       0.34069E+00      -0.30157E+00       0.96072E+00
      0      1      -0.46199E-01      -0.12868E-01       0.13549E+00      -0.10289E+01      -0.17989E+00      -0.33768E+01
      0      1       0.36079E-01       0.19902E-02       0.15009E+00       0.36873E-01       0.12661E-01      -0.37024E+01
      0      1      -0.44653E-02       0.21230E-01       0.17126E-01       0.22572E+01       0.35688E-01       0.32823E+00
      0      1      -0.29815E-01      -0.23250E-02       0.15769E+00       0.10700E+01      -0.42836E-01       0.29174E+01
      0      1       0.69548E-01      -0.56642E-02       0.19484E+00       0.11915E+01      -0.11517E+00      -0.16214E+01
      0      1      -0.79296E-01      -0.64601E-02      -0.15486E+00      -0.21608E+01       0.17655E-01      -0.74691E+00
      0      1      -0.25793E-01      -0.59678E-02       0.99806E-01      -0.79451E+00      -0.31135E-01       0.26413E+01
      0      1      -0.79214E-02       0.18023E-01       0.42938E-01       0.22341E+00      -0.80566E-01      -0.38472E+01
      0      1      -0.45717E-01      -0.40389E-02       0.37281E-01      -0.23783E+01      -0.15614E+00      -0.15472E+01
      0      1      -0.17358E-01       0.16912E-01       0.90841E-01      -0.12114E+01      -0.38012E-01      -0.13362E+01
      0      1       0.56774E-01       0.25885E-01       0.18077E+00       0.59059E+00       0.13576E+00       0.22077E+01
      0      1      -0.20632E-01      -0.13485E-01      -0.51386E-01       0.15452E+01      -0.67712E-01       0.28597E+00
      0      1       0.34540E-01       0.11525E-01      -0.41364E-01       0.44394E+00       0.23386E+00       0.32531E+01
      0      1      -0.49347E-02      -0.10849E-01       0.43286E-01       0.23047E+01      -0.14089E+00       0.16462E+01
      0      1       0.24033E-01      -0.49890E-03       0.41506E-01       0.19383E+01       0.10726E+00       0.19693E+01
      0      1       0.61511E-01      -0.42930E-02      -0.16147E+00      -0.16901E+01       0.11854E+00       0.55350E+00
      0      1       0.35320E-02      -0.78207E-02       0.15330E-01      -0.17730E+01       0.26365E+00       0.98207E+00
      0      1      -0.63671E-02      -0.14862E-01       0.24471E+00       0.74231E+00      -0.21519E+00      -0.66485E-01
      0      1       0.37038E-01      -0.48039E-02       0.79828E-01       0.97711E+00       0.48919E-01      -0.11470E+01
      0      1      -0.22606E-01      -0.25556E-01       0.53115E-01      -0.15152E+01       0.13880E+00       0.35723E+01
      0      1      -0.33134E-01       0.15756E-01       0.76894E-01       0.33410E+01      -0.87274E-02       0.89891E+00
      0      1      -0.23246E-01       0.16106E-02       0.73990E-01      -0.26947E+01      -0.71942E-01      -0.14952E+01
      0      1       0.87889E-02      -0.23971E-01       0.21220E+00       0.38698E+01      -0.13823E+00      -0.52629E+00
      0      1      -0.36881E-01      -0.12553E-01       0.22074E+00       0.24940E+01      -0.17231E+00      -0.31791E+01
      0      1       0.23382E-01       0.30698E-01      -0.86914E-01      -0.16474E+01      -0.27528E+00      -0.11419E+01
      0      1      -0.69933E-01      -0.25751E-01       0.21501E+00       0.14978E+01       0.20354E+00       0.12865E+01
      0      1       0.14400E-01      -0.47566E-02       0.12333E+00      -0.96417E+00      -0.64248E-01       0.30017E+01
      0      1      -0.13122E-01      -0.17560E-01      -0.33191E-01      -0.20712E+01      -0.22935E+00      -0.26635E+01
      0      1      -0.57029E-01       0.14766E-01       0.47191E-01       0.22130E+01       0.11511E+00       0.21663E+01
      0      1      -0.43569E-01       0.19763E-01       0.22606E+00       0.56748E+00       0.74939E-01       0.97002E+00
      0      1      -0.12121E-01       0.79371E-02       0.31006E+00       0.20879E+01       0.15757E-01      -0.14426E+01
      0      1      -0.31361E-02      -0.45659E-02       0.32332E+00       0.36097E+01       0.20738E-01       0.16943E+01
      0      1       0.87483E-02       0.32397E-01      -0.20861E+00      -0.17296E+01       0.93806E-01      -0.16558E+01
      0      1       0.71452E-01       0.93598E-02      -0.10475E+00       0.10958E+01      -0.48939E-01       0.50357E+00
      0      1       0.39228E-01      -0.19729E-01       0.16143E+00      -0.60153E+00      -0.17052E+00      -0.28472E+01
      0      1       0.16759E-01      -0.10135E-02       0.14154E+00       0.24211E+01       0.15478E+00       0.36848E+01
      0      1      -0.10280E-01      -0.18780E-01      -0.35758E+00      -0.26226E+01      -0.10111E+00      -0.35535E+00
      0      1      -0.20587E-01      -0.11693E-01      -0.14200E+00      -0.23894E+01       0.15376E+00       0.43027E+01
      0      1       0.42164E-02      -0.21390E-02       0.46734E-01      -0.16814E+01       0.16786E+00       0.28473E+01
      0      1      -0.79438E-02      -0.25439E-02      -0.75308E-01      -0.36043E+01       0.16505E+00      -0.11515E+00
      0      1       0.97452E-02       0.44249E-02      -0.31430E+00      -0.44268E+01       0.49141E-01       0.50744E+00
      0      1       0.83623E-02      -0.31010E-01       0.11263E+00       0.13945E+01      -0.11968E+00       0.21677E+01
      0      1       0.20027E-01      -0.20628E-02      -0.36037E-01      -0.16033E+01      -0.22986E+00      -0.34837E+01
      0      1       0.10909E-01       0.19412E-01       0.16854E+00      -0.41837E+00      -0.53345E-01       0.10266E+01
      0      1      -0.45259E-02      -0.44744E-01      -0.10478E+00      -0.11525E+00       0.39043E-01       0.10256E+01
      0      1       0.45058E-03      -0.16639E-01      -0.10505E+00      -0.17150E+01       0.16236E+00      -0.11034E+01
      0      1       0.67610E-01       0.11537E-01      -0.27627E+00      -0.50157E+00      -0.84807E-01       0.33522E+00
      0      1       0.66522E-01       0.17077E-01      -0.14329E-01       0.10334E+01       0.19005E-01       0.26889E+01
      0      1       0.14608E-02       0.22424E-01      -0.54759E-01      -0.20080E+01       0.13854E+00       0.20785E+00
      0      1       0.55818E-01       0.52475E-02      -0.25253E-01       0.15961E+01       0.26619E-02      -0.32861E+01
      0      1      -0.10416E-01      -0.14222E-01      -0.85525E-02      -0.38114E+01       0.54319E-01       0.15239E+01
      0      1       0.32838E-01      -0.11939E-01       0.22671E+00       0.21492E+01       0.15361E+00       0.25894E+01
      0      1      -0.80807E-01      -0.11989E-01       0.16915E+00       0.28955E+01       0.20596E-01      -0.17101E+01
      0      1       0.25966E-01      -0.13846E-01      -0.88924E-01       0.25187E+01      -0.10051E+00      -0.56068E+00
      0      1      -0.34063E-01      -0.21064E-01      -0.79966E-01      -0.34070E+01       0.56599E-01       0.30300E+01
      0      1       0.58298E-02      -0.18880E-02      -0.23003E+00       0.13643E+00      -0.23274E+00      -0.15398E+01
      0      1       0.17878E-01       0.12966E-01      -0.10629E+00      -0.39645E+01      -0.54560E-01      -0.23475E+01
      0      1      -0.83123E-01      -0.49649E-02       0.12917E-01      -0.63918E+00       0.89636E-01      -0.49454E-01
      0      1       0.78662E-01       0.57375E-02      -0.24568E-01      -0.69958E+00      -0.18300E+00      -0.69386E+00
      0      1       0.49323E-01       0.26738E-02      -0.21152E-01       0.10502E+01       0.32173E-01       0.24791E+00
      0      1       0.27312E-02      -0.12944E-01       0.27244E+00       0.14110E+01       0.16688E+00      -0.11141E+01
      0      1       0.80100E-01       0.47250E-02      -0.12747E+00      -0.14665E+01       0.75426E-01      -0.26111E+00
      0      1      -0.68740E-01      -0.12555E-01       0.29297E+00       0.83523E+00      -0.72999E-01      -0.57555E+00
      0      1       0.76836E-02      -0.35735E-01       0.13475E+00       0.25495E+01       0.14769E+00       0.71209E+00
      0      1       0.48768E-01       0.44922E-01       0.68880E-01       0.15894E+01      -0.86761E-02      -0.10957E+01
      0      1       0.61032E-01       0.69993E-04       0.88440E-01       0.30692E+00       0.84381E-01      -0.11232E+01
      0      1      -0.38529E-01      -0.45290E-02      -0.20155E+00      -0.49143E+00      -0.98000E-01      -0.36586E+01
      0      1      -0.62288E-01      -0.59650E-02       0.65450E-01      -0.20994E+00       0.17558E+00       0.15103E+01
      0      1       0.20865E-01       0.75422E-02      -0.15896E+00      -0.31793E+01       0.14100E+00       0.18250E+01
      0      1      -0.64218E-01       0.36067E-02       0.36100E-01       0.96982E+00      -0.14746E+00       0.13760E+00
      0      1       0.67779E-01      -0.86427E-02      -0.22127E+00      -0.18257E+00      -0.13218E+00      -0.88711E+00
      0      1      -0.61979E-01      -0.35090E-01       0.89962E-01       0.29653E+01       0.13549E+00       0.10495E+01
      0      1      -0.45992E-01      -0.12732E-01       0.16850E+00       0.22628E+01      -0.13666E-01       0.22567E+01
      0      1       0.26922E-01       0.20927E-01      -0.53749E-01       0.14585E+01       0.25657E+00      -0.61045E-01
      0      1       0.91030E-01       0.27482E-01       0.47766E-01      -0.84284E+00      -0.71725E-01      -0.44100E+00
      0      1      -0.71882E-01      -0.15212E-01      -0.31757E-01       0.20324E+01      -0.98701E-01      -0.13733E+00
